Duration,Total_Stops,Price,Journey_day,Journey_month,Dep_hour,Dep_min,Arrival_hour,Arrival_min,Airline_Air India,Airline_GoAir,Airline_IndiGo,Airline_Jet Airways,Airline_Jet Airways Business,Airline_Multiple carriers,Airline_Multiple carriers Premium economy,Airline_SpiceJet,Airline_Trujet,Airline_Vistara,Airline_Vistara Premium economy,Source_Chennai,Source_Delhi,Source_Kolkata,Source_Mumbai,Destination_Cochin,Destination_Delhi,Destination_Hyderabad,Destination_Kolkata,Destination_New Delhi
170,0,3943,1,5,4,0,6,50,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
575,1,7191,18,5,11,25,21,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
160,0,3625,27,6,5,55,8,35,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
370,1,6841,27,5,7,25,13,35,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
390,1,11134,24,3,16,55,23,25,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1550,1,14571,6,6,18,55,20,45,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1825,3,12346,1,3,5,50,12,15,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
180,0,4544,21,4,17,45,20,45,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
830,2,13376,9,6,14,35,4,25,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
1050,1,11087,12,3,18,55,12,25,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
150,0,5515,3,3,9,0,11,30,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
155,0,4804,27,6,4,40,7,15,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
140,0,3597,12,6,13,15,15,35,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
795,1,15353,6,3,6,0,19,15,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
590,1,9899,12,6,6,30,16,20,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
175,0,7303,24,3,18,25,21,20,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
745,1,13817,12,3,8,55,21,20,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1475,2,19329,6,3,19,10,19,45,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
330,1,16289,12,6,7,5,12,35,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
910,1,9663,15,5,18,55,10,5,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1420,2,10975,3,6,9,45,9,25,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
155,0,4384,18,3,10,20,12,55,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
600,1,14714,12,6,9,0,19,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
830,2,10919,12,6,14,35,4,25,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
875,1,14388,21,5,14,5,4,40,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
455,1,10877,15,6,11,25,19,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
810,2,15129,9,5,23,5,12,35,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
810,1,7191,6,5,7,30,21,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
495,1,6686,1,5,23,30,7,45,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
760,1,7530,3,6,12,50,1,30,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
895,1,6442,15,6,7,35,22,30,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
1655,1,10262,27,6,9,0,12,35,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
875,1,13817,12,3,18,55,9,30,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
570,1,13626,12,6,14,5,23,35,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
910,1,14388,12,5,18,55,10,5,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
155,0,4804,27,4,4,40,7,15,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
185,0,5406,21,3,14,30,17,35,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
295,1,4611,3,4,17,55,22,50,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False
290,1,5069,9,6,8,10,13,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
175,0,3898,6,6,7,45,10,40,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
90,0,2754,6,6,12,0,13,30,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
630,1,6943,27,5,15,0,1,30,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
750,1,14781,18,5,5,45,18,15,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
360,1,16079,21,5,13,0,19,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
170,0,8033,15,3,16,55,19,45,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
175,0,6860,9,3,18,25,21,20,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
455,1,6953,27,3,11,40,19,15,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
175,0,4823,12,5,7,10,10,5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
155,0,4174,9,4,4,40,7,15,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1775,2,12819,27,6,13,25,19,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
450,1,9663,15,5,21,10,4,40,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
155,0,3841,3,5,6,55,9,30,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
195,0,5000,27,6,5,35,8,50,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
980,2,13366,1,3,5,50,22,10,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1130,1,12395,6,3,21,55,16,45,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
1700,1,7452,15,5,16,45,21,5,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1395,1,15554,18,5,19,45,19,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
1325,1,13067,6,5,17,0,15,5,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
155,0,6565,1,3,15,10,17,45,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
90,0,1965,24,5,5,45,7,15,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
155,0,3332,27,3,9,30,12,5,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
285,1,6208,21,3,5,25,10,10,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1730,1,11161,18,3,13,50,18,40,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1665,2,12224,12,6,10,0,13,45,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1025,1,9663,1,5,18,55,12,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
380,1,12284,18,3,8,55,15,15,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
965,1,7480,27,5,17,20,9,25,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
550,1,17024,6,3,19,15,4,25,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
1365,1,14151,6,6,20,25,19,10,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
155,0,4804,21,6,17,15,19,50,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
300,1,6069,18,5,16,0,21,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
915,1,6065,21,3,6,40,21,55,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
800,1,14151,18,5,20,25,9,45,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1025,1,14231,24,3,18,55,12,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1065,1,12395,6,3,15,40,9,25,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
325,1,5636,24,4,2,0,7,25,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
320,1,5232,6,4,17,40,23,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
865,1,14714,1,6,14,0,4,25,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
140,0,3850,6,5,7,55,10,15,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
955,1,7258,27,5,17,40,9,35,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
1375,1,17471,6,3,21,25,20,20,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
